Tense=Pres|Mood=Inj|Person=1|Number=Dual	inj. [7] ac. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	inj. [7] ac. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	inj. [7] ac. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	inj. [7] ac. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	inj. [7] ac. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	inj. [7] ac. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	inj. [7] ac. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	inj. [7] ac. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	inj. [7] md. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	inj. [7] md. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	inj. [7] md. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	inj. [7] md. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	inj. [7] md. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	inj. [7] md. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	inj. [7] md. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	inj. [7] md. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	inj. [7] md. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	inj. [8] ac. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	inj. [8] ac. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	inj. [8] ac. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	inj. [8] ac. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	inj. [8] ac. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	inj. [8] ac. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	inj. [8] ac. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	inj. [8] ac. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	inj. [8] ac. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	inj. [8] md. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	inj. [8] md. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	inj. [8] md. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	inj. [8] md. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	inj. [8] md. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	inj. [8] md. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	inj. [8] md. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	inj. [8] md. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	inj. [8] md. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	inj. [9] ac. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	inj. [9] ac. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	inj. [9] ac. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	inj. [9] ac. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	inj. [9] ac. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	inj. [9] ac. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	inj. [9] ac. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	inj. [9] ac. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	inj. [9] ac. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	inj. [9] md. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	inj. [9] md. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	inj. [9] md. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	inj. [9] md. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	inj. [9] md. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	inj. [9] md. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	inj. [9] md. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	inj. [9] md. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	inj. [9] md. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	inj. [10] ac. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	inj. [10] ac. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	inj. [10] ac. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	inj. [10] ac. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	inj. [10] ac. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	inj. [10] ac. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	inj. [10] ac. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	inj. [10] ac. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	inj. [10] ac. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	inj. [10] md. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	inj. [10] md. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	inj. [10] md. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	inj. [10] md. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	inj. [10] md. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	inj. [10] md. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	inj. [10] md. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	inj. [10] md. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	inj. [10] md. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	inj. ac. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	inj. ac. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	inj. ac. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	inj. ac. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	inj. ac. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	inj. ac. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	inj. ac. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	inj. ac. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	inj. ac. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	inj. md. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	inj. md. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	inj. md. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	inj. md. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	inj. md. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	inj. md. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	inj. md. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	inj. md. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	inj. md. pl. 3
Tense=Pres|Mood=Inj|Voice=Pass|Person=1|Number=Sing	inj. ps. sg. 1
Tense=Pres|Mood=Inj|Voice=Pass|Person=1|Number=Dual	inj. ps. du. 1
Tense=Pres|Mood=Inj|Voice=Pass|Person=1|Number=Plur	inj. ps. pl. 1
Tense=Pres|Mood=Inj|Voice=Pass|Person=2|Number=Sing	inj. ps. sg. 2
Tense=Pres|Mood=Inj|Voice=Pass|Person=2|Number=Dual	inj. ps. du. 2
Tense=Pres|Mood=Inj|Voice=Pass|Person=2|Number=Plur	inj. ps. pl. 2
Tense=Pres|Mood=Inj|Voice=Pass|Person=3|Number=Sing	inj. ps. sg. 3
Tense=Pres|Mood=Inj|Voice=Pass|Person=3|Number=Dual	inj. ps. du. 3
Tense=Pres|Mood=Inj|Voice=Pass|Person=3|Number=Plur	inj. ps. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	ca. inj. ac. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	ca. inj. ac. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	ca. inj. ac. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	ca. inj. ac. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	ca. inj. ac. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	ca. inj. ac. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	ca. inj. ac. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	ca. inj. ac. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	ca. inj. ac. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	ca. inj. md. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	ca. inj. md. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	ca. inj. md. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	ca. inj. md. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	ca. inj. md. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	ca. inj. md. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	ca. inj. md. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	ca. inj. md. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	ca. inj. md. pl. 3
Tense=Pres|Mood=Inj|Voice=Pass|Person=1|Number=Sing	ca. inj. ps. sg. 1
Tense=Pres|Mood=Inj|Voice=Pass|Person=1|Number=Dual	ca. inj. ps. du. 1
Tense=Pres|Mood=Inj|Voice=Pass|Person=1|Number=Plur	ca. inj. ps. pl. 1
Tense=Pres|Mood=Inj|Voice=Pass|Person=2|Number=Sing	ca. inj. ps. sg. 2
Tense=Pres|Mood=Inj|Voice=Pass|Person=2|Number=Dual	ca. inj. ps. du. 2
Tense=Pres|Mood=Inj|Voice=Pass|Person=2|Number=Plur	ca. inj. ps. pl. 2
Tense=Pres|Mood=Inj|Voice=Pass|Person=3|Number=Sing	ca. inj. ps. sg. 3
Tense=Pres|Mood=Inj|Voice=Pass|Person=3|Number=Dual	ca. inj. ps. du. 3
Tense=Pres|Mood=Inj|Voice=Pass|Person=3|Number=Plur	ca. inj. ps. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	des. inj. ac. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	des. inj. ac. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	des. inj. ac. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	des. inj. ac. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	des. inj. ac. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	des. inj. ac. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	des. inj. ac. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	des. inj. ac. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	des. inj. ac. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	des. inj. md. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	des. inj. md. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	des. inj. md. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	des. inj. md. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	des. inj. md. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	des. inj. md. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	des. inj. md. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	des. inj. md. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	des. inj. md. pl. 3
Tense=Pres|Mood=Inj|Voice=Pass|Person=1|Number=Sing	des. inj. ps. sg. 1
Tense=Pres|Mood=Inj|Voice=Pass|Person=1|Number=Dual	des. inj. ps. du. 1
Tense=Pres|Mood=Inj|Voice=Pass|Person=1|Number=Plur	des. inj. ps. pl. 1
Tense=Pres|Mood=Inj|Voice=Pass|Person=2|Number=Sing	des. inj. ps. sg. 2
Tense=Pres|Mood=Inj|Voice=Pass|Person=2|Number=Dual	des. inj. ps. du. 2
Tense=Pres|Mood=Inj|Voice=Pass|Person=2|Number=Plur	des. inj. ps. pl. 2
Tense=Pres|Mood=Inj|Voice=Pass|Person=3|Number=Sing	des. inj. ps. sg. 3
Tense=Pres|Mood=Inj|Voice=Pass|Person=3|Number=Dual	des. inj. ps. du. 3
Tense=Pres|Mood=Inj|Voice=Pass|Person=3|Number=Plur	des. inj. ps. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	int. inj. ac. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	int. inj. ac. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	int. inj. ac. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	int. inj. ac. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	int. inj. ac. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	int. inj. ac. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	int. inj. ac. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	int. inj. ac. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	int. inj. ac. pl. 3
Tense=Pres|Mood=Inj|Person=1|Number=Sing	int. inj. md. sg. 1
Tense=Pres|Mood=Inj|Person=1|Number=Dual	int. inj. md. du. 1
Tense=Pres|Mood=Inj|Person=1|Number=Plur	int. inj. md. pl. 1
Tense=Pres|Mood=Inj|Person=2|Number=Sing	int. inj. md. sg. 2
Tense=Pres|Mood=Inj|Person=2|Number=Dual	int. inj. md. du. 2
Tense=Pres|Mood=Inj|Person=2|Number=Plur	int. inj. md. pl. 2
Tense=Pres|Mood=Inj|Person=3|Number=Sing	int. inj. md. sg. 3
Tense=Pres|Mood=Inj|Person=3|Number=Dual	int. inj. md. du. 3
Tense=Pres|Mood=Inj|Person=3|Number=Plur	int. inj. md. pl. 3
Tense=Pres|Mood=Inj|Voice=Pass|Person=1|Number=Sing	int. inj. ps. sg. 1
Tense=Pres|Mood=Inj|Voice=Pass|Person=1|Number=Dual	int. inj. ps. du. 1
Tense=Pres|Mood=Inj|Voice=Pass|Person=1|Number=Plur	int. inj. ps. pl. 1
Tense=Pres|Mood=Inj|Voice=Pass|Person=2|Number=Sing	int. inj. ps. sg. 2
Tense=Pres|Mood=Inj|Voice=Pass|Person=2|Number=Dual	int. inj. ps. du. 2
Tense=Pres|Mood=Inj|Voice=Pass|Person=2|Number=Plur	int. inj. ps. pl. 2
Tense=Pres|Mood=Inj|Voice=Pass|Person=3|Number=Sing	int. inj. ps. sg. 3
Tense=Pres|Mood=Inj|Voice=Pass|Person=3|Number=Dual	int. inj. ps. du. 3
Tense=Pres|Mood=Inj|Voice=Pass|Person=3|Number=Plur	int. inj. ps. pl. 3
Tense=Aor|Mood=Inj|Person=1|Number=Sing	inj. ac. sg. 1
Tense=Aor|Mood=Inj|Person=1|Number=Dual	inj. ac. du. 1
Tense=Aor|Mood=Inj|Person=1|Number=Plur	inj. ac. pl. 1
Tense=Aor|Mood=Inj|Person=2|Number=Sing	inj. ac. sg. 2
Tense=Aor|Mood=Inj|Person=2|Number=Dual	inj. ac. du. 2
Tense=Aor|Mood=Inj|Person=2|Number=Plur	inj. ac. pl. 2
Tense=Aor|Mood=Inj|Person=3|Number=Sing	inj. ac. sg. 3
Tense=Aor|Mood=Inj|Person=3|Number=Dual	inj. ac. du. 3
Tense=Aor|Mood=Inj|Person=3|Number=Plur	inj. ac. pl. 3
Tense=Aor|Mood=Inj|Person=1|Number=Sing	inj. md. sg. 1
Tense=Aor|Mood=Inj|Person=1|Number=Dual	inj. md. du. 1
Tense=Aor|Mood=Inj|Person=1|Number=Plur	inj. md. pl. 1
Tense=Aor|Mood=Inj|Person=2|Number=Sing	inj. md. sg. 2
Tense=Aor|Mood=Inj|Person=2|Number=Dual	inj. md. du. 2
Tense=Aor|Mood=Inj|Person=2|Number=Plur	inj. md. pl. 2
Tense=Aor|Mood=Inj|Person=3|Number=Sing	inj. md. sg. 3
Tense=Aor|Mood=Inj|Person=3|Number=Dual	inj. md. du. 3
Tense=Aor|Mood=Inj|Person=3|Number=Plur	inj. md. pl. 3
Tense=Aor|Mood=Inj|Voice=Pass|Person=1|Number=Sing	inj. ps. sg. 1
Tense=Aor|Mood=Inj|Voice=Pass|Person=1|Number=Dual	inj. ps. du. 1
Tense=Aor|Mood=Inj|Voice=Pass|Person=1|Number=Plur	inj. ps. pl. 1
Tense=Aor|Mood=Inj|Voice=Pass|Person=2|Number=Sing	inj. ps. sg. 2
Tense=Aor|Mood=Inj|Voice=Pass|Person=2|Number=Dual	inj. ps. du. 2
Tense=Aor|Mood=Inj|Voice=Pass|Person=2|Number=Plur	inj. ps. pl. 2
Tense=Aor|Mood=Inj|Voice=Pass|Person=3|Number=Sing	inj. ps. sg. 3
Tense=Aor|Mood=Inj|Voice=Pass|Person=3|Number=Dual	inj. ps. du. 3
Tense=Aor|Mood=Inj|Voice=Pass|Person=3|Number=Plur	inj. ps. pl. 3
Tense=Aor|Mood=Inj|Formation=root|Person=1|Number=Sing	inj. [1] ac. sg. 1
Tense=Aor|Mood=Inj|Formation=root|Person=1|Number=Dual	inj. [1] ac. du. 1
Tense=Aor|Mood=Inj|Formation=root|Person=1|Number=Plur	inj. [1] ac. pl. 1
Tense=Aor|Mood=Inj|Formation=root|Person=2|Number=Sing	inj. [1] ac. sg. 2
Tense=Aor|Mood=Inj|Formation=root|Person=2|Number=Dual	inj. [1] ac. du. 2
Tense=Aor|Mood=Inj|Formation=root|Person=2|Number=Plur	inj. [1] ac. pl. 2
Tense=Aor|Mood=Inj|Formation=root|Person=3|Number=Sing	inj. [1] ac. sg. 3
Tense=Aor|Mood=Inj|Formation=root|Person=3|Number=Dual	inj. [1] ac. du. 3
Tense=Aor|Mood=Inj|Formation=root|Person=3|Number=Plur	inj. [1] ac. pl. 3
Tense=Aor|Mood=Inj|Formation=root|Person=1|Number=Sing	inj. [1] md. sg. 1
Tense=Aor|Mood=Inj|Formation=root|Person=1|Number=Dual	inj. [1] md. du. 1
Tense=Aor|Mood=Inj|Formation=root|Person=1|Number=Plur	inj. [1] md. pl. 1
Tense=Aor|Mood=Inj|Formation=root|Person=2|Number=Sing	inj. [1] md. sg. 2
Tense=Aor|Mood=Inj|Formation=root|Person=2|Number=Dual	inj. [1] md. du. 2
Tense=Aor|Mood=Inj|Formation=root|Person=2|Number=Plur	inj. [1] md. pl. 2
Tense=Aor|Mood=Inj|Formation=root|Person=3|Number=Sing	inj. [1] md. sg. 3
Tense=Aor|Mood=Inj|Formation=root|Person=3|Number=Dual	inj. [1] md. du. 3
Tense=Aor|Mood=Inj|Formation=root|Person=3|Number=Plur	inj. [1] md. pl. 3
Tense=Aor|Mood=Inj|Formation=root|Voice=Pass|Person=1|Number=Sing	inj. [1] ps. sg. 1
Tense=Aor|Mood=Inj|Formation=root|Voice=Pass|Person=1|Number=Dual	inj. [1] ps. du. 1
Tense=Aor|Mood=Inj|Formation=root|Voice=Pass|Person=1|Number=Plur	inj. [1] ps. pl. 1
Tense=Aor|Mood=Inj|Formation=root|Voice=Pass|Person=2|Number=Sing	inj. [1] ps. sg. 2
Tense=Aor|Mood=Inj|Formation=root|Voice=Pass|Person=2|Number=Dual	inj. [1] ps. du. 2
Tense=Aor|Mood=Inj|Formation=root|Voice=Pass|Person=2|Number=Plur	inj. [1] ps. pl. 2
Tense=Aor|Mood=Inj|Formation=root|Voice=Pass|Person=3|Number=Sing	inj. [1] ps. sg. 3
Tense=Aor|Mood=Inj|Formation=root|Voice=Pass|Person=3|Number=Dual	inj. [1] ps. du. 3
Tense=Aor|Mood=Inj|Formation=root|Voice=Pass|Person=3|Number=Plur	inj. [1] ps. pl. 3
Tense=Aor|Mood=Inj|Formation=them|Person=1|Number=Sing	inj. [2] ac. sg. 1
Tense=Aor|Mood=Inj|Formation=them|Person=1|Number=Dual	inj. [2] ac. du. 1
Tense=Aor|Mood=Inj|Formation=them|Person=1|Number=Plur	inj. [2] ac. pl. 1
Tense=Aor|Mood=Inj|Formation=them|Person=2|Number=Sing	inj. [2] ac. sg. 2
Tense=Aor|Mood=Inj|Formation=them|Person=2|Number=Dual	inj. [2] ac. du. 2
Tense=Aor|Mood=Inj|Formation=them|Person=2|Number=Plur	inj. [2] ac. pl. 2
Tense=Aor|Mood=Inj|Formation=them|Person=3|Number=Sing	inj. [2] ac. sg. 3
Tense=Aor|Mood=Inj|Formation=them|Person=3|Number=Dual	inj. [2] ac. du. 3
Tense=Aor|Mood=Inj|Formation=them|Person=3|Number=Plur	inj. [2] ac. pl. 3
Tense=Aor|Mood=Inj|Formation=them|Person=1|Number=Sing	inj. [2] md. sg. 1
Tense=Aor|Mood=Inj|Formation=them|Person=1|Number=Dual	inj. [2] md. du. 1
Tense=Aor|Mood=Inj|Formation=them|Person=1|Number=Plur	inj. [2] md. pl. 1
Tense=Aor|Mood=Inj|Formation=them|Person=2|Number=Sing	inj. [2] md. sg. 2
Tense=Aor|Mood=Inj|Formation=them|Person=2|Number=Dual	inj. [2] md. du. 2
Tense=Aor|Mood=Inj|Formation=them|Person=2|Number=Plur	inj. [2] md. pl. 2
Tense=Aor|Mood=Inj|Formation=them|Person=3|Number=Sing	inj. [2] md. sg. 3
Tense=Aor|Mood=Inj|Formation=them|Person=3|Number=Dual	inj. [2] md. du. 3
Tense=Aor|Mood=Inj|Formation=them|Person=3|Number=Plur	inj. [2] md. pl. 3
Tense=Aor|Mood=Inj|Formation=them|Voice=Pass|Person=1|Number=Sing	inj. [2] ps. sg. 1
Tense=Aor|Mood=Inj|Formation=them|Voice=Pass|Person=1|Number=Dual	inj. [2] ps. du. 1
Tense=Aor|Mood=Inj|Formation=them|Voice=Pass|Person=1|Number=Plur	inj. [2] ps. pl. 1
Tense=Aor|Mood=Inj|Formation=them|Voice=Pass|Person=2|Number=Sing	inj. [2] ps. sg. 2
Tense=Aor|Mood=Inj|Formation=them|Voice=Pass|Person=2|Number=Dual	inj. [2] ps. du. 2
Tense=Aor|Mood=Inj|Formation=them|Voice=Pass|Person=2|Number=Plur	inj. [2] ps. pl. 2
Tense=Aor|Mood=Inj|Formation=them|Voice=Pass|Person=3|Number=Sing	inj. [2] ps. sg. 3
Tense=Aor|Mood=Inj|Formation=them|Voice=Pass|Person=3|Number=Dual	inj. [2] ps. du. 3
Tense=Aor|Mood=Inj|Formation=them|Voice=Pass|Person=3|Number=Plur	inj. [2] ps. pl. 3
Tense=Aor|Mood=Inj|Formation=red|Person=1|Number=Sing	inj. [3] ac. sg. 1
Tense=Aor|Mood=Inj|Formation=red|Person=1|Number=Dual	inj. [3] ac. du. 1
Tense=Aor|Mood=Inj|Formation=red|Person=1|Number=Plur	inj. [3] ac. pl. 1
Tense=Aor|Mood=Inj|Formation=red|Person=2|Number=Sing	inj. [3] ac. sg. 2
Tense=Aor|Mood=Inj|Formation=red|Person=2|Number=Dual	inj. [3] ac. du. 2
Tense=Aor|Mood=Inj|Formation=red|Person=2|Number=Plur	inj. [3] ac. pl. 2
Tense=Aor|Mood=Inj|Formation=red|Person=3|Number=Sing	inj. [3] ac. sg. 3
Tense=Aor|Mood=Inj|Formation=red|Person=3|Number=Dual	inj. [3] ac. du. 3
Tense=Aor|Mood=Inj|Formation=red|Person=3|Number=Plur	inj. [3] ac. pl. 3
Tense=Aor|Mood=Inj|Formation=red|Person=1|Number=Sing	inj. [3] md. sg. 1
Tense=Aor|Mood=Inj|Formation=red|Person=1|Number=Dual	inj. [3] md. du. 1
Tense=Aor|Mood=Inj|Formation=red|Person=1|Number=Plur	inj. [3] md. pl. 1
Tense=Aor|Mood=Inj|Formation=red|Person=2|Number=Sing	inj. [3] md. sg. 2
Tense=Aor|Mood=Inj|Formation=red|Person=2|Number=Dual	inj. [3] md. du. 2
Tense=Aor|Mood=Inj|Formation=red|Person=2|Number=Plur	inj. [3] md. pl. 2
Tense=Aor|Mood=Inj|Formation=red|Person=3|Number=Sing	inj. [3] md. sg. 3
Tense=Aor|Mood=Inj|Formation=red|Person=3|Number=Dual	inj. [3] md. du. 3
Tense=Aor|Mood=Inj|Formation=red|Person=3|Number=Plur	inj. [3] md. pl. 3
Tense=Aor|Mood=Inj|Formation=red|Voice=Pass|Person=1|Number=Sing	inj. [3] ps. sg. 1
Tense=Aor|Mood=Inj|Formation=red|Voice=Pass|Person=1|Number=Dual	inj. [3] ps. du. 1
Tense=Aor|Mood=Inj|Formation=red|Voice=Pass|Person=1|Number=Plur	inj. [3] ps. pl. 1
Tense=Aor|Mood=Inj|Formation=red|Voice=Pass|Person=2|Number=Sing	inj. [3] ps. sg. 2
Tense=Aor|Mood=Inj|Formation=red|Voice=Pass|Person=2|Number=Dual	inj. [3] ps. du. 2
Tense=Aor|Mood=Inj|Formation=red|Voice=Pass|Person=2|Number=Plur	inj. [3] ps. pl. 2
Tense=Aor|Mood=Inj|Formation=red|Voice=Pass|Person=3|Number=Sing	inj. [3] ps. sg. 3
Tense=Aor|Mood=Inj|Formation=red|Voice=Pass|Person=3|Number=Dual	inj. [3] ps. du. 3
Tense=Aor|Mood=Inj|Formation=red|Voice=Pass|Person=3|Number=Plur	inj. [3] ps. pl. 3
Tense=Aor|Mood=Inj|Formation=s|Person=1|Number=Sing	inj. [4] ac. sg. 1
Tense=Aor|Mood=Inj|Formation=s|Person=1|Number=Dual	inj. [4] ac. du. 1
Tense=Aor|Mood=Inj|Formation=s|Person=1|Number=Plur	inj. [4] ac. pl. 1
Tense=Aor|Mood=Inj|Formation=s|Person=2|Number=Sing	inj. [4] ac. sg. 2
Tense=Aor|Mood=Inj|Formation=s|Person=2|Number=Dual	inj. [4] ac. du. 2
Tense=Aor|Mood=Inj|Formation=s|Person=2|Number=Plur	inj. [4] ac. pl. 2
Tense=Aor|Mood=Inj|Formation=s|Person=3|Number=Sing	inj. [4] ac. sg. 3
Tense=Aor|Mood=Inj|Formation=s|Person=3|Number=Dual	inj. [4] ac. du. 3
Tense=Aor|Mood=Inj|Formation=s|Person=3|Number=Plur	inj. [4] ac. pl. 3
Tense=Aor|Mood=Inj|Formation=s|Person=1|Number=Sing	inj. [4] md. sg. 1
Tense=Aor|Mood=Inj|Formation=s|Person=1|Number=Dual	inj. [4] md. du. 1
Tense=Aor|Mood=Inj|Formation=s|Person=1|Number=Plur	inj. [4] md. pl. 1
Tense=Aor|Mood=Inj|Formation=s|Person=2|Number=Sing	inj. [4] md. sg. 2
Tense=Aor|Mood=Inj|Formation=s|Person=2|Number=Dual	inj. [4] md. du. 2
Tense=Aor|Mood=Inj|Formation=s|Person=2|Number=Plur	inj. [4] md. pl. 2
Tense=Aor|Mood=Inj|Formation=s|Person=3|Number=Sing	inj. [4] md. sg. 3
Tense=Aor|Mood=Inj|Formation=s|Person=3|Number=Dual	inj. [4] md. du. 3
Tense=Aor|Mood=Inj|Formation=s|Person=3|Number=Plur	inj. [4] md. pl. 3
Tense=Aor|Mood=Inj|Formation=s|Voice=Pass|Person=1|Number=Sing	inj. [4] ps. sg. 1
Tense=Aor|Mood=Inj|Formation=s|Voice=Pass|Person=1|Number=Dual	inj. [4] ps. du. 1
